"X1","X2","value"
"Championships","cumulSLG",NA
"Wins","cumulSLG",NA
"TB_po","cumulSLG",NA
"AB_po","cumulSLG",NA
"G_po","cumulSLG",NA
"H_po","cumulSLG",NA
"Losses","cumulSLG",NA
"R_po","cumulSLG",NA
"RBI_po","cumulSLG",NA
"CS_po","cumulSLG",NA
"GDP_po","cumulSLG",NA
"PA_po","cumulSLG",NA
"SH_po","cumulSLG",NA
"SO_po","cumulSLG",NA
"SB_po","cumulSLG",NA
"SF_po","cumulSLG",NA
"BA_po","cumulSLG",NA
"OBP_po","cumulSLG",NA
"SLG_po","cumulSLG",NA
"OPS_po","cumulSLG",NA
"Rdrs","cumulSLG",NA
"Rdrs.yr","cumulSLG",NA
"Age","cumulOPS",NA
"G","cumulOPS",NA
"PA","cumulOPS",NA
"AB","cumulOPS",NA
"R","cumulOPS",NA
"H","cumulOPS",NA
"X2B","cumulOPS",NA
"X3B","cumulOPS",NA
"HR","cumulOPS",NA
"RBI","cumulOPS",NA
"SB","cumulOPS",NA
"CS","cumulOPS",NA
"BB","cumulOPS",NA
"SO","cumulOPS",NA
"BA","cumulOPS",NA
"OBP","cumulOPS",NA
"SLG","cumulOPS",NA
"OPS","cumulOPS",NA
"OPS.","cumulOPS",NA
"TB","cumulOPS",NA
"GDP","cumulOPS",NA
"HBP","cumulOPS",NA
"SH","cumulOPS",NA
"SF","cumulOPS",NA
"IBB","cumulOPS",NA
"Rbat","cumulOPS",NA
"Rbaser","cumulOPS",NA
"Rdp","cumulOPS",NA
"Rfield","cumulOPS",NA
"Rpos","cumulOPS",NA
"RAA","cumulOPS",NA
"WAA","cumulOPS",NA
"Rrep","cumulOPS",NA
"RAR","cumulOPS",NA
"WAR","cumulOPS",NA
"waaWL.","cumulOPS",NA
"X162WL.","cumulOPS",NA
"oWAR","cumulOPS",NA
"dWAR","cumulOPS",NA
"oRAR","cumulOPS",NA
"Salary","cumulOPS",NA
"Outs","cumulOPS",NA
"RC","cumulOPS",NA
"RC.G","cumulOPS",NA
"AIR","cumulOPS",NA
"BAbip","cumulOPS",NA
"lgBA","cumulOPS",NA
"lgOBP","cumulOPS",NA
"lgSLG","cumulOPS",NA
"lgOPS","cumulOPS",NA
"OWn.","cumulOPS",NA
"BtRuns","cumulOPS",NA
"BtWins","cumulOPS",NA
"TotA","cumulOPS",NA
"SecA","cumulOPS",NA
"ISO","cumulOPS",NA
"PwrSpd","cumulOPS",NA
"HR.","cumulOPS",NA
"SO.","cumulOPS",NA
"BB.","cumulOPS",NA
"XBH.","cumulOPS",NA
"X.H.","cumulOPS",NA
"AB.SO","cumulOPS",NA
"AB.HR","cumulOPS",NA
"AB.RBI","cumulOPS",NA
"GB.FB","cumulOPS",NA
"GO.AO","cumulOPS",NA
"IP.","cumulOPS",NA
"LD.","cumulOPS",NA
"HR.FB","cumulOPS",NA
"IF.FB","cumulOPS",NA
"Plays","cumulOPS",NA
"WPA","cumulOPS",NA
"WPA.","cumulOPS",NA
"WPA..1","cumulOPS",NA
"aLI","cumulOPS",NA
"WPA.LI","cumulOPS",NA
"Clutch","cumulOPS",NA
"RE24","cumulOPS",NA
"REW","cumulOPS",NA
"boLI","cumulOPS",NA
"RE24.boLI","cumulOPS",NA
"PHlev","cumulOPS",NA
"Yrs","cumulOPS",NA
"cumulG","cumulOPS",NA
"cumulPA","cumulOPS",NA
"cumulAB","cumulOPS",NA
"cumulR","cumulOPS",NA
"cumulH","cumulOPS",NA
"cumul2B","cumulOPS",NA
"cumul3B","cumulOPS",NA
"cumulHR","cumulOPS",NA
"cumulRBI","cumulOPS",NA
"cumulSB","cumulOPS",NA
"cumulCS","cumulOPS",NA
"cumulBB","cumulOPS",NA
"cumulSO","cumulOPS",NA
"cumulBA","cumulOPS",NA
"cumulOBP","cumulOPS",NA
"cumulSLG","cumulOPS",NA
"cumulOPS","cumulOPS",NA
"Contract.Duration","cumulOPS",NA
"Contract.Value","cumulOPS",NA
"Year.Signed","cumulOPS",NA
"Last.Contract.Year","cumulOPS",NA
"Contract.Year","cumulOPS",NA
"New.Contract","cumulOPS",NA
"Avg.Salary","cumulOPS",NA
"Avg.Salary.ADJ","cumulOPS",NA
"Contract.Value.ADJ","cumulOPS",NA
"Value","cumulOPS",NA
"X2B_po","cumulOPS",NA
"BB_po","cumulOPS",NA
"HR_po","cumulOPS",NA
"IBB_po","cumulOPS",NA
"X3B_po","cumulOPS",NA
"HBP_po","cumulOPS",NA
"Championships","cumulOPS",NA
"Wins","cumulOPS",NA
"TB_po","cumulOPS",NA
"AB_po","cumulOPS",NA
"G_po","cumulOPS",NA
"H_po","cumulOPS",NA
"Losses","cumulOPS",NA
"R_po","cumulOPS",NA
"RBI_po","cumulOPS",NA
"CS_po","cumulOPS",NA
"GDP_po","cumulOPS",NA
"PA_po","cumulOPS",NA
"SH_po","cumulOPS",NA
"SO_po","cumulOPS",NA
"SB_po","cumulOPS",NA
"SF_po","cumulOPS",NA
"BA_po","cumulOPS",NA
"OBP_po","cumulOPS",NA
"SLG_po","cumulOPS",NA
"OPS_po","cumulOPS",NA
"Rdrs","cumulOPS",NA
"Rdrs.yr","cumulOPS",NA
"Age","cumulOPS.",NA
"G","cumulOPS.",NA
"PA","cumulOPS.",NA
"AB","cumulOPS.",NA
"R","cumulOPS.",NA
"H","cumulOPS.",NA
"X2B","cumulOPS.",NA
"X3B","cumulOPS.",NA
"HR","cumulOPS.",NA
"RBI","cumulOPS.",NA
"SB","cumulOPS.",NA
"CS","cumulOPS.",NA
"BB","cumulOPS.",NA
"SO","cumulOPS.",NA
"BA","cumulOPS.",NA
"OBP","cumulOPS.",NA
"SLG","cumulOPS.",NA
"OPS","cumulOPS.",NA
"OPS.","cumulOPS.",NA
"TB","cumulOPS.",NA
"GDP","cumulOPS.",NA
"HBP","cumulOPS.",NA
"SH","cumulOPS.",NA
"SF","cumulOPS.",NA
"IBB","cumulOPS.",NA
"Rbat","cumulOPS.",NA
"Rbaser","cumulOPS.",NA
"Rdp","cumulOPS.",NA
"Rfield","cumulOPS.",NA
"Rpos","cumulOPS.",NA
"RAA","cumulOPS.",NA
"WAA","cumulOPS.",NA
"Rrep","cumulOPS.",NA
"RAR","cumulOPS.",NA
"WAR","cumulOPS.",NA
"waaWL.","cumulOPS.",NA
"X162WL.","cumulOPS.",NA
"oWAR","cumulOPS.",NA
"dWAR","cumulOPS.",NA
"oRAR","cumulOPS.",NA
"Salary","cumulOPS.",NA
"Outs","cumulOPS.",NA
"RC","cumulOPS.",NA
"RC.G","cumulOPS.",NA
"AIR","cumulOPS.",NA
"BAbip","cumulOPS.",NA
"lgBA","cumulOPS.",NA
"lgOBP","cumulOPS.",NA
"lgSLG","cumulOPS.",NA
"lgOPS","cumulOPS.",NA
"OWn.","cumulOPS.",NA
"BtRuns","cumulOPS.",NA
"BtWins","cumulOPS.",NA
"TotA","cumulOPS.",NA
"SecA","cumulOPS.",NA
"ISO","cumulOPS.",NA
"PwrSpd","cumulOPS.",NA
"HR.","cumulOPS.",NA
"SO.","cumulOPS.",NA
"BB.","cumulOPS.",NA
"XBH.","cumulOPS.",NA
"X.H.","cumulOPS.",NA
"AB.SO","cumulOPS.",NA
"AB.HR","cumulOPS.",NA
"AB.RBI","cumulOPS.",NA
"GB.FB","cumulOPS.",NA
"GO.AO","cumulOPS.",NA
"IP.","cumulOPS.",NA
"LD.","cumulOPS.",NA
"HR.FB","cumulOPS.",NA
"IF.FB","cumulOPS.",NA
"Plays","cumulOPS.",NA
"WPA","cumulOPS.",NA
"WPA.","cumulOPS.",NA
"WPA..1","cumulOPS.",NA
"aLI","cumulOPS.",NA
"WPA.LI","cumulOPS.",NA
"Clutch","cumulOPS.",NA
"RE24","cumulOPS.",NA
"REW","cumulOPS.",NA
"boLI","cumulOPS.",NA
"RE24.boLI","cumulOPS.",NA
"PHlev","cumulOPS.",NA
"Yrs","cumulOPS.",NA
"cumulG","cumulOPS.",NA
"cumulPA","cumulOPS.",NA
"cumulAB","cumulOPS.",NA
"cumulR","cumulOPS.",NA
"cumulH","cumulOPS.",NA
"cumul2B","cumulOPS.",NA
"cumul3B","cumulOPS.",NA
"cumulHR","cumulOPS.",NA
"cumulRBI","cumulOPS.",NA
"cumulSB","cumulOPS.",NA
"cumulCS","cumulOPS.",NA
"cumulBB","cumulOPS.",NA
"cumulSO","cumulOPS.",NA
"cumulBA","cumulOPS.",NA
"cumulOBP","cumulOPS.",NA
"cumulSLG","cumulOPS.",NA
"cumulOPS","cumulOPS.",NA
"cumulOPS.","cumulOPS.",NA
"Contract.Duration","cumulOPS.",NA
"Contract.Value","cumulOPS.",NA
"Year.Signed","cumulOPS.",NA
"Last.Contract.Year","cumulOPS.",NA
"Contract.Year","cumulOPS.",NA
"New.Contract","cumulOPS.",NA
"Avg.Salary","cumulOPS.",NA
"Avg.Salary.ADJ","cumulOPS.",NA
"Contract.Value.ADJ","cumulOPS.",NA
"Value","cumulOPS.",NA
"X2B_po","cumulOPS.",NA
"BB_po","cumulOPS.",NA
"HR_po","cumulOPS.",NA
"IBB_po","cumulOPS.",NA
"X3B_po","cumulOPS.",NA
"HBP_po","cumulOPS.",NA
"Championships","cumulOPS.",NA
"Wins","cumulOPS.",NA
"TB_po","cumulOPS.",NA
"AB_po","cumulOPS.",NA
"G_po","cumulOPS.",NA
"H_po","cumulOPS.",NA
"Losses","cumulOPS.",NA
"R_po","cumulOPS.",NA
"RBI_po","cumulOPS.",NA
"CS_po","cumulOPS.",NA
"GDP_po","cumulOPS.",NA
"PA_po","cumulOPS.",NA
"SH_po","cumulOPS.",NA
"SO_po","cumulOPS.",NA
"SB_po","cumulOPS.",NA
"SF_po","cumulOPS.",NA
"BA_po","cumulOPS.",NA
"OBP_po","cumulOPS.",NA
"SLG_po","cumulOPS.",NA
"OPS_po","cumulOPS.",NA
"Rdrs","cumulOPS.",NA
"Rdrs.yr","cumulOPS.",NA
"Age","cumulTB",NA
"G","cumulTB",NA
"PA","cumulTB",NA
"AB","cumulTB",NA
"R","cumulTB",NA
"H","cumulTB",NA
"X2B","cumulTB",NA
"X3B","cumulTB",NA
"HR","cumulTB",NA
"RBI","cumulTB",NA
"SB","cumulTB",NA
"CS","cumulTB",NA
"BB","cumulTB",NA
"SO","cumulTB",NA
"BA","cumulTB",NA
"OBP","cumulTB",NA
"SLG","cumulTB",NA
"OPS","cumulTB",NA
"OPS.","cumulTB",NA
"TB","cumulTB",NA
"GDP","cumulTB",NA
"HBP","cumulTB",NA
"SH","cumulTB",NA
"SF","cumulTB",NA
"IBB","cumulTB",NA
"Rbat","cumulTB",NA
"Rbaser","cumulTB",NA
"Rdp","cumulTB",NA
"Rfield","cumulTB",NA
"Rpos","cumulTB",NA
"RAA","cumulTB",NA
"WAA","cumulTB",NA
"Rrep","cumulTB",NA
"RAR","cumulTB",NA
"WAR","cumulTB",NA
"waaWL.","cumulTB",NA
"X162WL.","cumulTB",NA
"oWAR","cumulTB",NA
"dWAR","cumulTB",NA
"oRAR","cumulTB",NA
"Salary","cumulTB",NA
"Outs","cumulTB",NA
"RC","cumulTB",NA
"RC.G","cumulTB",NA
"AIR","cumulTB",NA
"BAbip","cumulTB",NA
"lgBA","cumulTB",NA
"lgOBP","cumulTB",NA
"lgSLG","cumulTB",NA
"lgOPS","cumulTB",NA
"OWn.","cumulTB",NA
"BtRuns","cumulTB",NA
"BtWins","cumulTB",NA
"TotA","cumulTB",NA
"SecA","cumulTB",NA
"ISO","cumulTB",NA
"PwrSpd","cumulTB",NA
"HR.","cumulTB",NA
"SO.","cumulTB",NA
"BB.","cumulTB",NA
"XBH.","cumulTB",NA
"X.H.","cumulTB",NA
"AB.SO","cumulTB",NA
"AB.HR","cumulTB",NA
"AB.RBI","cumulTB",NA
"GB.FB","cumulTB",NA
"GO.AO","cumulTB",NA
"IP.","cumulTB",NA
"LD.","cumulTB",NA
"HR.FB","cumulTB",NA
"IF.FB","cumulTB",NA
"Plays","cumulTB",NA
"WPA","cumulTB",NA
"WPA.","cumulTB",NA
"WPA..1","cumulTB",NA
"aLI","cumulTB",NA
"WPA.LI","cumulTB",NA
"Clutch","cumulTB",NA
"RE24","cumulTB",NA
"REW","cumulTB",NA
"boLI","cumulTB",NA
"RE24.boLI","cumulTB",NA
"PHlev","cumulTB",NA
"Yrs","cumulTB",NA
"cumulG","cumulTB",NA
"cumulPA","cumulTB",NA
"cumulAB","cumulTB",NA
"cumulR","cumulTB",NA
"cumulH","cumulTB",NA
"cumul2B","cumulTB",NA
"cumul3B","cumulTB",NA
"cumulHR","cumulTB",NA
"cumulRBI","cumulTB",NA
"cumulSB","cumulTB",NA
"cumulCS","cumulTB",NA
"cumulBB","cumulTB",NA
"cumulSO","cumulTB",NA
"cumulBA","cumulTB",NA
"cumulOBP","cumulTB",NA
"cumulSLG","cumulTB",NA
"cumulOPS","cumulTB",NA
"cumulOPS.","cumulTB",NA
"cumulTB","cumulTB",NA
"Contract.Duration","cumulTB",NA
"Contract.Value","cumulTB",NA
"Year.Signed","cumulTB",NA
"Last.Contract.Year","cumulTB",NA
"Contract.Year","cumulTB",NA
"New.Contract","cumulTB",NA
"Avg.Salary","cumulTB",NA
"Avg.Salary.ADJ","cumulTB",NA
"Contract.Value.ADJ","cumulTB",NA
"Value","cumulTB",NA
"X2B_po","cumulTB",NA
"BB_po","cumulTB",NA
"HR_po","cumulTB",NA
"IBB_po","cumulTB",NA
"X3B_po","cumulTB",NA
"HBP_po","cumulTB",NA
"Championships","cumulTB",NA
"Wins","cumulTB",NA
"TB_po","cumulTB",NA
"AB_po","cumulTB",NA
"G_po","cumulTB",NA
"H_po","cumulTB",NA
"Losses","cumulTB",NA
"R_po","cumulTB",NA
"RBI_po","cumulTB",NA
"CS_po","cumulTB",NA
"GDP_po","cumulTB",NA
"PA_po","cumulTB",NA
"SH_po","cumulTB",NA
"SO_po","cumulTB",NA
"SB_po","cumulTB",NA
"SF_po","cumulTB",NA
"BA_po","cumulTB",NA
"OBP_po","cumulTB",NA
"SLG_po","cumulTB",NA
"OPS_po","cumulTB",NA
"Rdrs","cumulTB",NA
"Rdrs.yr","cumulTB",NA
"Age","cumulGDP",NA
"G","cumulGDP",NA
"PA","cumulGDP",NA
"AB","cumulGDP",NA
"R","cumulGDP",NA
"H","cumulGDP",NA
"X2B","cumulGDP",NA
"X3B","cumulGDP",NA
"HR","cumulGDP",NA
"RBI","cumulGDP",NA
"SB","cumulGDP",NA
"CS","cumulGDP",NA
"BB","cumulGDP",NA
"SO","cumulGDP",NA
"BA","cumulGDP",NA
"OBP","cumulGDP",NA
"SLG","cumulGDP",NA
"OPS","cumulGDP",NA
"OPS.","cumulGDP",NA
"TB","cumulGDP",NA
"GDP","cumulGDP",NA
"HBP","cumulGDP",NA
"SH","cumulGDP",NA
"SF","cumulGDP",NA
"IBB","cumulGDP",NA
"Rbat","cumulGDP",NA
"Rbaser","cumulGDP",NA
"Rdp","cumulGDP",NA
"Rfield","cumulGDP",NA
"Rpos","cumulGDP",NA
"RAA","cumulGDP",NA
"WAA","cumulGDP",NA
"Rrep","cumulGDP",NA
"RAR","cumulGDP",NA
"WAR","cumulGDP",NA
"waaWL.","cumulGDP",NA
"X162WL.","cumulGDP",NA
"oWAR","cumulGDP",NA
"dWAR","cumulGDP",NA
"oRAR","cumulGDP",NA
"Salary","cumulGDP",NA
"Outs","cumulGDP",NA
"RC","cumulGDP",NA
"RC.G","cumulGDP",NA
"AIR","cumulGDP",NA
"BAbip","cumulGDP",NA
"lgBA","cumulGDP",NA
"lgOBP","cumulGDP",NA
"lgSLG","cumulGDP",NA
"lgOPS","cumulGDP",NA
"OWn.","cumulGDP",NA
"BtRuns","cumulGDP",NA
"BtWins","cumulGDP",NA
"TotA","cumulGDP",NA
"SecA","cumulGDP",NA
"ISO","cumulGDP",NA
"PwrSpd","cumulGDP",NA
"HR.","cumulGDP",NA
"SO.","cumulGDP",NA
"BB.","cumulGDP",NA
"XBH.","cumulGDP",NA
"X.H.","cumulGDP",NA
"AB.SO","cumulGDP",NA
"AB.HR","cumulGDP",NA
"AB.RBI","cumulGDP",NA
"GB.FB","cumulGDP",NA
"GO.AO","cumulGDP",NA
"IP.","cumulGDP",NA
"LD.","cumulGDP",NA
"HR.FB","cumulGDP",NA
"IF.FB","cumulGDP",NA
"Plays","cumulGDP",NA
"WPA","cumulGDP",NA
"WPA.","cumulGDP",NA
"WPA..1","cumulGDP",NA
"aLI","cumulGDP",NA
"WPA.LI","cumulGDP",NA
"Clutch","cumulGDP",NA
"RE24","cumulGDP",NA
"REW","cumulGDP",NA
"boLI","cumulGDP",NA
"RE24.boLI","cumulGDP",NA
"PHlev","cumulGDP",NA
"Yrs","cumulGDP",NA
"cumulG","cumulGDP",NA
"cumulPA","cumulGDP",NA
"cumulAB","cumulGDP",NA
"cumulR","cumulGDP",NA
"cumulH","cumulGDP",NA
"cumul2B","cumulGDP",NA
"cumul3B","cumulGDP",NA
"cumulHR","cumulGDP",NA
"cumulRBI","cumulGDP",NA
"cumulSB","cumulGDP",NA
"cumulCS","cumulGDP",NA
"cumulBB","cumulGDP",NA
"cumulSO","cumulGDP",NA
"cumulBA","cumulGDP",NA
"cumulOBP","cumulGDP",NA
"cumulSLG","cumulGDP",NA
"cumulOPS","cumulGDP",NA
"cumulOPS.","cumulGDP",NA
"cumulTB","cumulGDP",NA
"cumulGDP","cumulGDP",NA
"Contract.Duration","cumulGDP",NA
"Contract.Value","cumulGDP",NA
"Year.Signed","cumulGDP",NA
"Last.Contract.Year","cumulGDP",NA
"Contract.Year","cumulGDP",NA
"New.Contract","cumulGDP",NA
"Avg.Salary","cumulGDP",NA
"Avg.Salary.ADJ","cumulGDP",NA
"Contract.Value.ADJ","cumulGDP",NA
"Value","cumulGDP",NA
"X2B_po","cumulGDP",NA
"BB_po","cumulGDP",NA
"HR_po","cumulGDP",NA
"IBB_po","cumulGDP",NA
"X3B_po","cumulGDP",NA
"HBP_po","cumulGDP",NA
"Championships","cumulGDP",NA
"Wins","cumulGDP",NA
"TB_po","cumulGDP",NA
"AB_po","cumulGDP",NA
"G_po","cumulGDP",NA
"H_po","cumulGDP",NA
"Losses","cumulGDP",NA
"R_po","cumulGDP",NA
"RBI_po","cumulGDP",NA
"CS_po","cumulGDP",NA
"GDP_po","cumulGDP",NA
"PA_po","cumulGDP",NA
"SH_po","cumulGDP",NA
"SO_po","cumulGDP",NA
"SB_po","cumulGDP",NA
"SF_po","cumulGDP",NA
"BA_po","cumulGDP",NA
"OBP_po","cumulGDP",NA
"SLG_po","cumulGDP",NA
"OPS_po","cumulGDP",NA
"Rdrs","cumulGDP",NA
"Rdrs.yr","cumulGDP",NA
"Age","cumulHBP",NA
"G","cumulHBP",NA
"PA","cumulHBP",NA
"AB","cumulHBP",NA
"R","cumulHBP",NA
"H","cumulHBP",NA
"X2B","cumulHBP",NA
"X3B","cumulHBP",NA
"HR","cumulHBP",NA
"RBI","cumulHBP",NA
"SB","cumulHBP",NA
"CS","cumulHBP",NA
"BB","cumulHBP",NA
"SO","cumulHBP",NA
"BA","cumulHBP",NA
"OBP","cumulHBP",NA
"SLG","cumulHBP",NA
"OPS","cumulHBP",NA
"OPS.","cumulHBP",NA
"TB","cumulHBP",NA
"GDP","cumulHBP",NA
"HBP","cumulHBP",NA
"SH","cumulHBP",NA
"SF","cumulHBP",NA
"IBB","cumulHBP",NA
"Rbat","cumulHBP",NA
"Rbaser","cumulHBP",NA
"Rdp","cumulHBP",NA
"Rfield","cumulHBP",NA
"Rpos","cumulHBP",NA
"RAA","cumulHBP",NA
"WAA","cumulHBP",NA
"Rrep","cumulHBP",NA
"RAR","cumulHBP",NA
"WAR","cumulHBP",NA
"waaWL.","cumulHBP",NA
"X162WL.","cumulHBP",NA
"oWAR","cumulHBP",NA
"dWAR","cumulHBP",NA
"oRAR","cumulHBP",NA
"Salary","cumulHBP",NA
"Outs","cumulHBP",NA
"RC","cumulHBP",NA
"RC.G","cumulHBP",NA
"AIR","cumulHBP",NA
"BAbip","cumulHBP",NA
"lgBA","cumulHBP",NA
"lgOBP","cumulHBP",NA
"lgSLG","cumulHBP",NA
"lgOPS","cumulHBP",NA
"OWn.","cumulHBP",NA
"BtRuns","cumulHBP",NA
"BtWins","cumulHBP",NA
"TotA","cumulHBP",NA
"SecA","cumulHBP",NA
"ISO","cumulHBP",NA
"PwrSpd","cumulHBP",NA
"HR.","cumulHBP",NA
"SO.","cumulHBP",NA
"BB.","cumulHBP",NA
"XBH.","cumulHBP",NA
"X.H.","cumulHBP",NA
"AB.SO","cumulHBP",NA
"AB.HR","cumulHBP",NA
"AB.RBI","cumulHBP",NA
"GB.FB","cumulHBP",NA
"GO.AO","cumulHBP",NA
"IP.","cumulHBP",NA
"LD.","cumulHBP",NA
"HR.FB","cumulHBP",NA
"IF.FB","cumulHBP",NA
"Plays","cumulHBP",NA
"WPA","cumulHBP",NA
"WPA.","cumulHBP",NA
"WPA..1","cumulHBP",NA
"aLI","cumulHBP",NA
"WPA.LI","cumulHBP",NA
"Clutch","cumulHBP",NA
"RE24","cumulHBP",NA
"REW","cumulHBP",NA
"boLI","cumulHBP",NA
"RE24.boLI","cumulHBP",NA
"PHlev","cumulHBP",NA
"Yrs","cumulHBP",NA
"cumulG","cumulHBP",NA
"cumulPA","cumulHBP",NA
"cumulAB","cumulHBP",NA
"cumulR","cumulHBP",NA
"cumulH","cumulHBP",NA
"cumul2B","cumulHBP",NA
"cumul3B","cumulHBP",NA
"cumulHR","cumulHBP",NA
"cumulRBI","cumulHBP",NA
"cumulSB","cumulHBP",NA
"cumulCS","cumulHBP",NA
"cumulBB","cumulHBP",NA
"cumulSO","cumulHBP",NA
"cumulBA","cumulHBP",NA
"cumulOBP","cumulHBP",NA
"cumulSLG","cumulHBP",NA
"cumulOPS","cumulHBP",NA
"cumulOPS.","cumulHBP",NA
"cumulTB","cumulHBP",NA
"cumulGDP","cumulHBP",NA
"cumulHBP","cumulHBP",NA
"Contract.Duration","cumulHBP",NA
"Contract.Value","cumulHBP",NA
"Year.Signed","cumulHBP",NA
"Last.Contract.Year","cumulHBP",NA
"Contract.Year","cumulHBP",NA
"New.Contract","cumulHBP",NA
"Avg.Salary","cumulHBP",NA
"Avg.Salary.ADJ","cumulHBP",NA
"Contract.Value.ADJ","cumulHBP",NA
"Value","cumulHBP",NA
"X2B_po","cumulHBP",NA
"BB_po","cumulHBP",NA
"HR_po","cumulHBP",NA
"IBB_po","cumulHBP",NA
"X3B_po","cumulHBP",NA
"HBP_po","cumulHBP",NA
"Championships","cumulHBP",NA
"Wins","cumulHBP",NA
"TB_po","cumulHBP",NA
"AB_po","cumulHBP",NA
"G_po","cumulHBP",NA
"H_po","cumulHBP",NA
"Losses","cumulHBP",NA
"R_po","cumulHBP",NA
"RBI_po","cumulHBP",NA
"CS_po","cumulHBP",NA
"GDP_po","cumulHBP",NA
"PA_po","cumulHBP",NA
"SH_po","cumulHBP",NA
"SO_po","cumulHBP",NA
"SB_po","cumulHBP",NA
"SF_po","cumulHBP",NA
"BA_po","cumulHBP",NA
"OBP_po","cumulHBP",NA
"SLG_po","cumulHBP",NA
"OPS_po","cumulHBP",NA
"Rdrs","cumulHBP",NA
"Rdrs.yr","cumulHBP",NA
"Age","cumulSH",NA
"G","cumulSH",NA
"PA","cumulSH",NA
"AB","cumulSH",NA
"R","cumulSH",NA
"H","cumulSH",NA
"X2B","cumulSH",NA
"X3B","cumulSH",NA
"HR","cumulSH",NA
"RBI","cumulSH",NA
"SB","cumulSH",NA
"CS","cumulSH",NA
"BB","cumulSH",NA
"SO","cumulSH",NA
"BA","cumulSH",NA
"OBP","cumulSH",NA
"SLG","cumulSH",NA
"OPS","cumulSH",NA
"OPS.","cumulSH",NA
"TB","cumulSH",NA
"GDP","cumulSH",NA
"HBP","cumulSH",NA
"SH","cumulSH",NA
"SF","cumulSH",NA
"IBB","cumulSH",NA
"Rbat","cumulSH",NA
"Rbaser","cumulSH",NA
"Rdp","cumulSH",NA
"Rfield","cumulSH",NA
"Rpos","cumulSH",NA
"RAA","cumulSH",NA
"WAA","cumulSH",NA
"Rrep","cumulSH",NA
"RAR","cumulSH",NA
"WAR","cumulSH",NA
"waaWL.","cumulSH",NA
"X162WL.","cumulSH",NA
"oWAR","cumulSH",NA
"dWAR","cumulSH",NA
"oRAR","cumulSH",NA
"Salary","cumulSH",NA
"Outs","cumulSH",NA
"RC","cumulSH",NA
"RC.G","cumulSH",NA
"AIR","cumulSH",NA
"BAbip","cumulSH",NA
"lgBA","cumulSH",NA
"lgOBP","cumulSH",NA
"lgSLG","cumulSH",NA
"lgOPS","cumulSH",NA
"OWn.","cumulSH",NA
"BtRuns","cumulSH",NA
"BtWins","cumulSH",NA
"TotA","cumulSH",NA
"SecA","cumulSH",NA
"ISO","cumulSH",NA
"PwrSpd","cumulSH",NA
"HR.","cumulSH",NA
"SO.","cumulSH",NA
"BB.","cumulSH",NA
"XBH.","cumulSH",NA
"X.H.","cumulSH",NA
"AB.SO","cumulSH",NA
"AB.HR","cumulSH",NA
"AB.RBI","cumulSH",NA
"GB.FB","cumulSH",NA
"GO.AO","cumulSH",NA
"IP.","cumulSH",NA
"LD.","cumulSH",NA
"HR.FB","cumulSH",NA
"IF.FB","cumulSH",NA
"Plays","cumulSH",NA
"WPA","cumulSH",NA
"WPA.","cumulSH",NA
"WPA..1","cumulSH",NA
"aLI","cumulSH",NA
"WPA.LI","cumulSH",NA
"Clutch","cumulSH",NA
"RE24","cumulSH",NA
"REW","cumulSH",NA
"boLI","cumulSH",NA
"RE24.boLI","cumulSH",NA
"PHlev","cumulSH",NA
"Yrs","cumulSH",NA
"cumulG","cumulSH",NA
"cumulPA","cumulSH",NA
"cumulAB","cumulSH",NA
"cumulR","cumulSH",NA
"cumulH","cumulSH",NA
"cumul2B","cumulSH",NA
"cumul3B","cumulSH",NA
"cumulHR","cumulSH",NA
"cumulRBI","cumulSH",NA
"cumulSB","cumulSH",NA
"cumulCS","cumulSH",NA
"cumulBB","cumulSH",NA
"cumulSO","cumulSH",NA
"cumulBA","cumulSH",NA
"cumulOBP","cumulSH",NA
"cumulSLG","cumulSH",NA
"cumulOPS","cumulSH",NA
"cumulOPS.","cumulSH",NA
"cumulTB","cumulSH",NA
"cumulGDP","cumulSH",NA
"cumulHBP","cumulSH",NA
"cumulSH","cumulSH",NA
"Contract.Duration","cumulSH",NA
"Contract.Value","cumulSH",NA
"Year.Signed","cumulSH",NA
"Last.Contract.Year","cumulSH",NA
"Contract.Year","cumulSH",NA
"New.Contract","cumulSH",NA
"Avg.Salary","cumulSH",NA
"Avg.Salary.ADJ","cumulSH",NA
"Contract.Value.ADJ","cumulSH",NA
"Value","cumulSH",NA
"X2B_po","cumulSH",NA
"BB_po","cumulSH",NA
"HR_po","cumulSH",NA
"IBB_po","cumulSH",NA
"X3B_po","cumulSH",NA
"HBP_po","cumulSH",NA
"Championships","cumulSH",NA
"Wins","cumulSH",NA
"TB_po","cumulSH",NA
"AB_po","cumulSH",NA
"G_po","cumulSH",NA
"H_po","cumulSH",NA
"Losses","cumulSH",NA
"R_po","cumulSH",NA
"RBI_po","cumulSH",NA
"CS_po","cumulSH",NA
"GDP_po","cumulSH",NA
"PA_po","cumulSH",NA
"SH_po","cumulSH",NA
"SO_po","cumulSH",NA
"SB_po","cumulSH",NA
"SF_po","cumulSH",NA
"BA_po","cumulSH",NA
"OBP_po","cumulSH",NA
"SLG_po","cumulSH",NA
"OPS_po","cumulSH",NA
"Rdrs","cumulSH",NA
"Rdrs.yr","cumulSH",NA
"Age","cumulSF",NA
"G","cumulSF",NA
"PA","cumulSF",NA
"AB","cumulSF",NA
"R","cumulSF",NA
"H","cumulSF",NA
